id,celltype_id,sample_id
37660,4,SAM000032186
37661,2,SAM000032185
37662,138,SAM000032184
37663,162,SAM000032183
37664,118,SAM000032182
37665,159,SAM000032181
37666,170,SAM000032191
37667,81,SAM000031994
37668,8,SAM000032153
37669,22,SAM000032151
37670,26,SAM000032120
37671,48,SAM000032119
37672,149,SAM000032118
37673,10,SAM000032117
37674,131,SAM000032116
37675,131,SAM000032115
37676,132,SAM000032114
37677,138,SAM000032113
37678,158,SAM000032111
37679,157,SAM000032110
37680,26,SAM000032107
37681,26,SAM000032106
37682,14,SAM000032105
37683,14,SAM000032104
37684,14,SAM000032103
37685,14,SAM000032102
37686,14,SAM000032101
37687,14,SAM000032100
37688,26,SAM000032121
37689,149,SAM000032122
37690,81,SAM000032123
37691,26,SAM000032124
37692,181,SAM000032150
37693,161,SAM000032149
37694,4,SAM000032148
37695,2,SAM000032147
37696,2,SAM000032146
37697,4,SAM000032144
37698,152,SAM000032143
37699,149,SAM000032142
37700,157,SAM000032152
37701,27,SAM000032137
37702,159,SAM000032136
37703,2,SAM000032133
37704,2,SAM000032132
37705,186,SAM000032131
37706,10,SAM000032129
37707,134,SAM000032127
37708,2,SAM000032126
37709,152,SAM000032125
37710,158,SAM000032138
37711,3,SAM000031993
37712,3,SAM000031992
37713,22,SAM000031859
37714,181,SAM000031858
37715,22,SAM000031857
37716,7,SAM000031856
37717,2,SAM000031855
37718,22,SAM000031854
37719,2,SAM000031853
37720,4,SAM000031851
37721,149,SAM000031850
37722,134,SAM000031849
37723,158,SAM000031848
37724,158,SAM000031847
37725,81,SAM000031846
37726,3,SAM000031845
37727,2,SAM000031844
37728,2,SAM000031843
37729,50,SAM000031842
37730,10,SAM000031841
37731,81,SAM000031840
37732,2,SAM000031839
37733,157,SAM000031860
37734,2,SAM000031861
37735,2,SAM000031862
37736,118,SAM000031863
37737,159,SAM000031885
37738,60,SAM000031884
37739,50,SAM000031883
37740,4,SAM000031882
37741,125,SAM000031881
37742,81,SAM000031880
37743,157,SAM000031878
37744,115,SAM000031877
37745,138,SAM000031876
37746,138,SAM000031875
37747,165,SAM000031872
37748,158,SAM000031871
37749,165,SAM000031870
37750,3,SAM000031868
37751,157,SAM000031867
37752,157,SAM000031866
37753,3,SAM000031865
37754,3,SAM000031864
37755,157,SAM000031874
37756,115,SAM000031886
37757,10,SAM000031837
37758,153,SAM000031835
37759,5,SAM000031808
37760,2,SAM000031807
37761,2,SAM000031806
37762,3,SAM000031805
37763,3,SAM000031804
37764,2,SAM000031802
37765,2,SAM000031801
37766,3,SAM000031800
37767,7,SAM000031799
37768,157,SAM000031798
37769,2,SAM000031797
37770,4,SAM000031796
37771,138,SAM000031795
37772,157,SAM000031794
37773,157,SAM000031793
37774,189,SAM000031792
37775,3,SAM000031791
37776,2,SAM000031790
37777,14,SAM000031789
37778,14,SAM000031788
37779,14,SAM000031809
37780,5,SAM000031810
37781,5,SAM000031811
37782,2,SAM000031812
37783,153,SAM000031834
37784,26,SAM000031833
37785,138,SAM000031832
37786,149,SAM000031831
37787,26,SAM000031830
37788,26,SAM000031829
37789,125,SAM000031828
37790,149,SAM000031827
37791,159,SAM000031826
37792,131,SAM000031825
37793,42,SAM000031836
37794,132,SAM000031824
37795,22,SAM000031822
37796,157,SAM000031821
37797,138,SAM000031820
37798,158,SAM000031819
37799,157,SAM000031818
37800,157,SAM000031817
37801,132,SAM000031816
37802,26,SAM000031814
37803,26,SAM000031813
37804,132,SAM000031823
37805,26,SAM000032203
37806,118,SAM000031887
37807,157,SAM000031964
37808,157,SAM000031963
37809,131,SAM000031960
37810,14,SAM000031959
37811,14,SAM000031957
37812,14,SAM000031955
37813,2,SAM000031954
37814,2,SAM000031953
37815,2,SAM000031952
37816,2,SAM000031951
37817,3,SAM000031950
37818,3,SAM000031948
37819,2,SAM000031947
37820,5,SAM000031946
37821,134,SAM000031945
37822,3,SAM000031944
37823,157,SAM000031942
37824,157,SAM000031965
37825,158,SAM000031966
37826,138,SAM000031968
37827,2,SAM000031990
37828,2,SAM000031989
37829,186,SAM000031988
37830,81,SAM000031987
37831,187,SAM000031986
37832,10,SAM000031984
37833,2,SAM000031983
37834,9,SAM000031982
37835,26,SAM000031981
37836,124,SAM000031980
37837,42,SAM000031978
37838,26,SAM000031977
37839,26,SAM000031976
37840,26,SAM000031975
37841,48,SAM000031974
37842,149,SAM000031973
37843,81,SAM000031972
37844,131,SAM000031971
37845,131,SAM000031970
37846,131,SAM000031969
37847,149,SAM000031979
37848,157,SAM000031940
37849,157,SAM000031938
37850,22,SAM000031910
37851,158,SAM000031909
37852,115,SAM000031908
37853,134,SAM000031907
37854,22,SAM000031906
37855,2,SAM000031905
37856,2,SAM000031904
37857,158,SAM000031903
37858,22,SAM000031902
37859,22,SAM000031901
37860,134,SAM000031899
37861,2,SAM000031898
37862,170,SAM000031897
37863,118,SAM000031896
37864,2,SAM000031895
37865,148,SAM000031894
37866,3,SAM000031893
37867,136,SAM000031892
37868,185,SAM000031891
37869,138,SAM000031890
37870,161,SAM000031911
37871,26,SAM000031912
37872,7,SAM000031914
37873,167,SAM000031915
37874,157,SAM000031937
37875,134,SAM000031935
37876,3,SAM000031934
37877,5,SAM000031932
37878,131,SAM000031931
37879,128,SAM000031930
37880,124,SAM000031929
37881,120,SAM000031928
37882,144,SAM000031939
37883,60,SAM000031927
37884,115,SAM000031925
37885,115,SAM000031924
37886,115,SAM000031923
37887,119,SAM000031922
37888,115,SAM000031921
37889,152,SAM000031919
37890,152,SAM000031918
37891,168,SAM000031917
37892,175,SAM000031916
37893,125,SAM000031926
37894,163,SAM000032204
37895,10,SAM000032206
37896,4,SAM000032207
37897,115,SAM000032489
37898,115,SAM000032488
37899,120,SAM000032487
37900,48,SAM000032486
37901,179,SAM000032485
37902,8,SAM000032483
37903,22,SAM000032482
37904,81,SAM000032481
37905,157,SAM000032479
37906,22,SAM000032478
37907,180,SAM000032477
37908,115,SAM000032476
37909,115,SAM000032475
37910,138,SAM000032474
37911,157,SAM000032473
37912,157,SAM000032472
37913,48,SAM000032471
37914,131,SAM000032470
37915,167,SAM000032491
37916,134,SAM000032492
37917,3,SAM000032493
37918,153,SAM000032517
37919,168,SAM000032516
37920,167,SAM000032515
37921,137,SAM000032514
37922,120,SAM000032513
37923,115,SAM000032512
37924,118,SAM000032511
37925,22,SAM000032509
37926,158,SAM000032508
37927,115,SAM000032507
37928,165,SAM000032469
37929,131,SAM000032503
37930,181,SAM000032502
37931,3,SAM000032500
37932,3,SAM000032499
37933,118,SAM000032496
37934,186,SAM000032495
37935,2,SAM000032505
37936,152,SAM000032518
37937,166,SAM000032468
37938,157,SAM000032466
37939,15,SAM000032438
37940,48,SAM000032432
37941,153,SAM000032431
37942,153,SAM000032430
37943,26,SAM000032429
37944,150,SAM000032428
37945,48,SAM000032427
37946,26,SAM000032426
37947,26,SAM000032425
37948,26,SAM000032424
37949,26,SAM000032423
37950,60,SAM000032422
37951,150,SAM000032421
37952,120,SAM000032420
37953,131,SAM000032419
37954,131,SAM000032418
37955,3,SAM000032440
37956,81,SAM000032441
37957,158,SAM000032442
37958,3,SAM000032465
37959,168,SAM000032463
37960,175,SAM000032462
37961,157,SAM000032461
37962,157,SAM000032460
37963,2,SAM000032459
37964,22,SAM000032458
37965,7,SAM000032457
37966,137,SAM000032452
37967,179,SAM000032451
37968,15,SAM000032450
37969,7,SAM000032449
37970,152,SAM000032448
37971,150,SAM000032447
37972,2,SAM000032446
37973,2,SAM000032445
37974,176,SAM000032443
37975,180,SAM000032454
37976,131,SAM000032417
37977,175,SAM000032519
37978,115,SAM000032521
37979,176,SAM000032595
37980,131,SAM000032594
37981,22,SAM000032593
37982,81,SAM000032592
37983,3,SAM000032591
37984,60,SAM000032586
37985,152,SAM000032585
37986,26,SAM000032584
37987,150,SAM000032583
37988,48,SAM000032582
37989,26,SAM000032581
37990,26,SAM000032579
37991,26,SAM000032578
37992,2,SAM000032577
37993,42,SAM000032576
37994,150,SAM000032575
37995,120,SAM000032574
37996,131,SAM000032573
37997,2,SAM000032597
37998,150,SAM000032599
37999,7,SAM000032600
38000,115,SAM000032624
38001,163,SAM000032623
38002,138,SAM000032622
38003,157,SAM000032621
38004,165,SAM000032620
38005,131,SAM000032619
38006,157,SAM000032617
38007,115,SAM000032615
38008,185,SAM000032613
38009,131,SAM000032572
38010,157,SAM000032610
38011,157,SAM000032609
38012,22,SAM000032608
38013,7,SAM000032607
38014,2,SAM000032606
38015,176,SAM000032604
38016,179,SAM000032602
38017,179,SAM000032601
38018,157,SAM000032611
38019,163,SAM000032520
38020,131,SAM000032571
38021,157,SAM000032569
38022,157,SAM000032542
38023,7,SAM000032541
38024,138,SAM000032540
38025,157,SAM000032539
38026,157,SAM000032538
38027,3,SAM000032536
38028,2,SAM000032535
38029,149,SAM000032534
38030,14,SAM000032533
38031,131,SAM000032531
38032,188,SAM000032528
38033,120,SAM000032527
38034,60,SAM000032526
38035,42,SAM000032525
38036,115,SAM000032524
38037,163,SAM000032523
38038,163,SAM000032522
38039,157,SAM000032543
38040,3,SAM000032545
38041,14,SAM000032546
38042,138,SAM000032568
38043,131,SAM000032566
38044,157,SAM000032565
38045,157,SAM000032564
38046,22,SAM000032563
38047,131,SAM000032560
38048,26,SAM000032559
38049,22,SAM000032570
38050,26,SAM000032558
38051,26,SAM000032556
38052,14,SAM000032554
38053,14,SAM000032553
38054,14,SAM000032552
38055,14,SAM000032551
38056,2,SAM000032550
38057,2,SAM000032549
38058,134,SAM000032548
38059,2,SAM000032547
38060,150,SAM000032557
38061,158,SAM000031786
38062,138,SAM000032414
38063,48,SAM000032281
38064,153,SAM000032280
38065,153,SAM000032279
38066,42,SAM000032278
38067,150,SAM000032277
38068,60,SAM000032276
38069,26,SAM000032274
38070,26,SAM000032273
38071,26,SAM000032272
38072,26,SAM000032271
38073,48,SAM000032270
38074,150,SAM000032269
38075,81,SAM000032268
38076,131,SAM000032267
38077,131,SAM000032266
38078,132,SAM000032265
38079,157,SAM000032263
38080,138,SAM000032262
38081,128,SAM000032282
38082,134,SAM000032309
38083,168,SAM000032307
38084,157,SAM000032306
38085,161,SAM000032304
38086,7,SAM000032303
38087,176,SAM000032301
38088,128,SAM000032299
38089,131,SAM000032260
38090,137,SAM000032298
38091,4,SAM000032296
38092,150,SAM000032295
38093,2,SAM000032294
38094,131,SAM000032291
38095,120,SAM000032290
38096,2,SAM000032289
38097,15,SAM000032287
38098,81,SAM000032286
38099,4,SAM000032297
38100,2,SAM000032310
38101,157,SAM000032259
38102,157,SAM000032230
38103,2,SAM000032229
38104,2,SAM000032228
38105,14,SAM000032226
38106,131,SAM000032224
38107,22,SAM000032223
38108,5,SAM000032222
38109,138,SAM000032221
38110,159,SAM000032220
38111,48,SAM000032219
38112,48,SAM000032218
38113,118,SAM000032217
38114,163,SAM000032216
38115,119,SAM000032215
38116,118,SAM000032214
38117,2,SAM000032213
38118,9,SAM000032212
38119,152,SAM000032211
38120,168,SAM000032210
38121,134,SAM000032209
38122,167,SAM000032208
38123,157,SAM000032231
38124,138,SAM000032232
38125,4,SAM000032233
38126,157,SAM000032234
38127,131,SAM000032256
38128,132,SAM000032255
38129,26,SAM000032252
38130,26,SAM000032250
38131,14,SAM000032249
38132,14,SAM000032248
38133,14,SAM000032247
38134,157,SAM000032258
38135,14,SAM000032246
38136,14,SAM000032244
38137,3,SAM000032242
38138,3,SAM000032241
38139,2,SAM000032240
38140,2,SAM000032238
38141,4,SAM000032237
38142,141,SAM000032236
38143,157,SAM000032235
38144,14,SAM000032245
38145,157,SAM000032415
38146,157,SAM000032311
38147,165,SAM000032313
38148,138,SAM000032386
38149,157,SAM000032385
38150,157,SAM000032384
38151,2,SAM000032382
38152,150,SAM000032381
38153,2,SAM000032380
38154,14,SAM000032379
38155,14,SAM000032378
38156,2,SAM000032377
38157,131,SAM000032376
38158,161,SAM000032375
38159,128,SAM000032374
38160,50,SAM000032373
38161,120,SAM000032372
38162,8,SAM000032371
38163,42,SAM000032370
38164,163,SAM000032369
38165,115,SAM000032368
38166,115,SAM000032367
38167,115,SAM000032366
38168,7,SAM000032387
38169,157,SAM000032388
38170,157,SAM000032389
38171,157,SAM000032413
38172,157,SAM000032412
38173,22,SAM000032411
38174,131,SAM000032409
38175,150,SAM000032407
38176,26,SAM000032406
38177,26,SAM000032404
38178,14,SAM000032403
38179,175,SAM000032365
38180,14,SAM000032402
38181,14,SAM000032400
38182,14,SAM000032399
38183,3,SAM000032398
38184,3,SAM000032397
38185,2,SAM000032396
38186,14,SAM000032393
38187,2,SAM000032392
38188,7,SAM000032391
38189,14,SAM000032401
38190,157,SAM000032312
38191,152,SAM000032364
38192,167,SAM000032362
38193,134,SAM000032333
38194,134,SAM000032332
38195,115,SAM000032330
38196,120,SAM000032329
38197,125,SAM000032328
38198,128,SAM000032327
38199,7,SAM000032326
38200,7,SAM000032325
38201,42,SAM000032324
38202,157,SAM000032322
38203,22,SAM000032321
38204,180,SAM000032320
38205,115,SAM000032319
38206,115,SAM000032318
38207,138,SAM000032317
38208,157,SAM000032316
38209,157,SAM000032315
38210,183,SAM000032314
38211,163,SAM000032335
38212,167,SAM000032361
38213,2,SAM000032360
38214,120,SAM000032359
38215,115,SAM000032358
38216,115,SAM000032357
38217,26,SAM000032356
38218,2,SAM000032355
38219,177,SAM000032354
38220,176,SAM000032352
38221,163,SAM000032351
38222,153,SAM000032363
38223,176,SAM000032347
38224,2,SAM000032345
38225,2,SAM000032341
38226,3,SAM000032340
38227,2,SAM000032349
38228,2,SAM000031785
38229,7,SAM000031784
38230,48,SAM000031783
38231,2,SAM000031230
38232,3,SAM000031229
38233,155,SAM000031228
38234,14,SAM000031226
38235,134,SAM000031225
38236,3,SAM000031224
38237,157,SAM000031223
38238,157,SAM000031222
38239,144,SAM000031221
38240,157,SAM000031219
38241,2,SAM000031217
38242,14,SAM000031216
38243,14,SAM000031215
38244,14,SAM000031214
38245,158,SAM000031212
38246,161,SAM000031211
38247,5,SAM000031232
38248,5,SAM000031233
38249,5,SAM000031235
38250,5,SAM000031236
38251,26,SAM000031258
38252,42,SAM000031257
38253,131,SAM000031256
38254,131,SAM000031255
38255,131,SAM000031254
38256,22,SAM000031253
38257,157,SAM000031252
38258,138,SAM000031251
38259,176,SAM000031249
38260,128,SAM000031210
38261,157,SAM000031248
38262,157,SAM000031246
38263,132,SAM000031243
38264,164,SAM000031242
38265,149,SAM000031241
38266,26,SAM000031240
38267,26,SAM000031239
38268,149,SAM000031238
38269,5,SAM000031237
38270,157,SAM000031247
38271,26,SAM000031259
38272,179,SAM000031209
38273,48,SAM000031207
38274,148,SAM000031178
38275,134,SAM000031177
38276,175,SAM000031176
38277,138,SAM000031175
38278,118,SAM000031174
38279,118,SAM000031173
38280,165,SAM000031172
38281,7,SAM000031171
38282,4,SAM000031170
38283,42,SAM000031169
38284,81,SAM000031168
38285,157,SAM000031166
38286,118,SAM000031165
38287,118,SAM000031164
38288,138,SAM000031163
38289,138,SAM000031162
38290,157,SAM000031161
38291,157,SAM000031160
38292,165,SAM000031159
38293,165,SAM000031158
38294,15,SAM000031179
38295,155,SAM000031181
38296,125,SAM000031206
38297,118,SAM000031205
38298,118,SAM000031204
38299,118,SAM000031203
38300,175,SAM000031202
38301,152,SAM000031201
38302,9,SAM000031200
38303,167,SAM000031199
38304,168,SAM000031198
38305,5,SAM000031197
38306,125,SAM000031208
38307,118,SAM000031196
38308,22,SAM000031193
38309,27,SAM000031192
38310,177,SAM000031191
38311,158,SAM000031190
38312,118,SAM000031189
38313,155,SAM000031188
38314,15,SAM000031187
38315,158,SAM000031186
38316,161,SAM000031184
38317,26,SAM000031194
38318,157,SAM000031157
38319,26,SAM000031260
38320,149,SAM000031262
38321,120,SAM000031336
38322,118,SAM000031335
38323,163,SAM000031334
38324,26,SAM000031333
38325,177,SAM000031332
38326,2,SAM000031331
38327,22,SAM000031330
38328,22,SAM000031329
38329,158,SAM000031328
38330,22,SAM000031327
38331,2,SAM000031326
38332,22,SAM000031325
38333,22,SAM000031324
38334,2,SAM000031322
38335,118,SAM000031319
38336,2,SAM000031318
38337,148,SAM000031317
38338,173,SAM000031316
38339,5,SAM000031337
38340,168,SAM000031338
38341,167,SAM000031339
38342,152,SAM000031340
38343,4,SAM000031362
38344,138,SAM000031361
38345,157,SAM000031360
38346,157,SAM000031359
38347,173,SAM000031357
38348,3,SAM000031356
38349,14,SAM000031355
38350,158,SAM000031353
38351,118,SAM000031314
38352,22,SAM000031352
38353,120,SAM000031349
38354,48,SAM000031348
38355,125,SAM000031347
38356,163,SAM000031346
38357,163,SAM000031345
38358,118,SAM000031344
38359,118,SAM000031343
38360,118,SAM000031342
38361,152,SAM000031341
38362,128,SAM000031351
38363,48,SAM000031261
38364,163,SAM000031313
38365,48,SAM000031311
38366,7,SAM000031284
38367,2,SAM000031283
38368,128,SAM000031282
38369,152,SAM000031280
38370,149,SAM000031279
38371,2,SAM000031278
38372,158,SAM000031276
38373,158,SAM000031275
38374,81,SAM000031274
38375,173,SAM000031273
38376,2,SAM000031272
38377,2,SAM000031271
38378,2,SAM000031270
38379,28,SAM000031269
38380,81,SAM000031268
38381,2,SAM000031266
38382,152,SAM000031264
38383,152,SAM000031263
38384,2,SAM000031285
38385,157,SAM000031286
38386,157,SAM000031287
38387,175,SAM000031288
38388,7,SAM000031310
38389,7,SAM000031309
38390,125,SAM000031308
38391,81,SAM000031307
38392,157,SAM000031305
38393,118,SAM000031304
38394,138,SAM000031303
38395,157,SAM000031302
38396,157,SAM000031301
38397,183,SAM000031312
38398,157,SAM000031300
38399,158,SAM000031298
38400,165,SAM000031297
38401,166,SAM000031296
38402,157,SAM000031295
38403,157,SAM000031294
38404,3,SAM000031293
38405,3,SAM000031292
38406,22,SAM000031291
38407,182,SAM000031290
38408,168,SAM000031289
38409,165,SAM000031299
38410,157,SAM000031363
38411,134,SAM000031156
38412,163,SAM000031154
38413,157,SAM000031023
38414,118,SAM000031022
38415,138,SAM000031021
38416,138,SAM000031020
38417,157,SAM000031019
38418,157,SAM000031018
38419,157,SAM000031017
38420,174,SAM000031016
38421,157,SAM000031014
38422,3,SAM000031013
38423,154,SAM000031012
38424,181,SAM000031011
38425,168,SAM000031010
38426,157,SAM000031009
38427,157,SAM000031008
38428,157,SAM000031007
38429,27,SAM000031006
38430,22,SAM000031005
38431,7,SAM000031004
38432,15,SAM000031003
38433,81,SAM000031025
38434,125,SAM000031026
38435,164,SAM000031027
38436,158,SAM000031049
38437,7,SAM000031048
38438,22,SAM000031047
38439,158,SAM000031045
38440,2,SAM000031044
38441,22,SAM000031043
38442,134,SAM000031041
38443,158,SAM000031002
38444,15,SAM000031039
38445,148,SAM000031036
38446,168,SAM000031034
38447,7,SAM000031033
38448,118,SAM000031032
38449,165,SAM000031031
38450,42,SAM000031030
38451,4,SAM000031029
38452,7,SAM000031028
38453,118,SAM000031038
38454,177,SAM000031050
38455,149,SAM000030999
38456,131,SAM000030969
38457,157,SAM000030967
38458,138,SAM000030966
38459,158,SAM000030965
38460,157,SAM000030964
38461,157,SAM000030963
38462,15,SAM000030961
38463,131,SAM000030960
38464,150,SAM000030959
38465,26,SAM000030958
38466,26,SAM000030957
38467,149,SAM000030956
38468,26,SAM000030955
38469,156,SAM000030953
38470,156,SAM000030951
38471,156,SAM000030950
38472,156,SAM000030949
38473,131,SAM000030970
38474,131,SAM000030971
38475,125,SAM000030973
38476,15,SAM000030998
38477,158,SAM000030996
38478,81,SAM000030995
38479,134,SAM000030994
38480,3,SAM000030993
38481,15,SAM000030992
38482,7,SAM000030990
38483,120,SAM000030988
38484,15,SAM000030986
38485,152,SAM000031000
38486,50,SAM000030983
38487,125,SAM000030982
38488,153,SAM000030981
38489,26,SAM000030980
38490,60,SAM000030979
38491,149,SAM000030978
38492,60,SAM000030977
38493,26,SAM000030976
38494,26,SAM000030975
38495,26,SAM000030974
38496,128,SAM000030984
38497,134,SAM000031155
38498,22,SAM000031051
38499,163,SAM000031053
38500,128,SAM000031125
38501,60,SAM000031124
38502,9,SAM000031123
38503,153,SAM000031122
38504,26,SAM000031121
38505,48,SAM000031120
38506,149,SAM000031119
38507,48,SAM000031118
