id,annotation_id,type,project_id,experiment_id,omics_id,sample_id,celltype_id,celltype_name,celltype_ontology,root_celltype_id,father_celltype_id,path,celltype_number
227703,ANO000000171,1,290,295,SCT000000267,SAM000181388,3499,T cell,CL:0000084,3499,,/3499,10
227704,ANO000000171,1,290,295,SCT000000267,SAM000181388,3595,Stellate cell,,3595,,/3595,1
227705,ANO000000171,1,290,295,SCT000000267,SAM000181388,186,Kupffer cell,CL:0000091,186,,/186,10
227706,ANO000000171,1,290,295,SCT000000267,SAM000181394,3529,LVECt,,3529,,/3529,1
227707,ANO000000171,1,290,295,SCT000000267,SAM000181394,3561,cDC1,,3561,,/3561,1
227708,ANO000000171,1,290,295,SCT000000267,SAM000181394,3577,TM1,,3577,,/3577,4
227709,ANO000000171,1,290,295,SCT000000267,SAM000181394,3512,Carcinoma 2,,3512,,/3512,4
227710,ANO000000171,1,290,295,SCT000000267,SAM000181394,3499,T cell,CL:0000084,3499,,/3499,1
227711,ANO000000171,1,290,295,SCT000000267,SAM000181388,3577,TM1,,3577,,/3577,11
227712,ANO000000171,1,290,295,SCT000000267,SAM000181388,3550,B cell,CL:0000236,3550,,/3550,2
227713,ANO000000171,1,290,295,SCT000000267,SAM000181388,3561,cDC1,,3561,,/3561,1
227714,ANO000000171,1,290,295,SCT000000267,SAM000181388,3530,Proliferation,,3530,,/3530,1
227715,ANO000000171,1,290,295,SCT000000267,SAM000181388,3529,LVECt,,3529,,/3529,3
227716,ANO000000171,1,290,295,SCT000000267,SAM000181388,3527,Hepatocyte,,3527,,/3527,1
227717,ANO000000171,1,290,295,SCT000000267,SAM000181388,3512,Carcinoma 2,,3512,,/3512,3
227718,ANO000000171,1,290,295,SCT000000267,SAM000181394,186,Kupffer cell,CL:0000091,186,,/186,1
227719,ANO000000171,1,290,295,SCT000000267,SAM000181398,3530,Proliferation,,3530,,/3530,1
227720,ANO000000171,1,290,295,SCT000000267,SAM000181398,3613,LVEC,,3613,,/3613,1
227721,ANO000000171,1,290,295,SCT000000267,SAM000181398,3512,Carcinoma 2,,3512,,/3512,1
227722,ANO000000171,1,290,295,SCT000000267,SAM000181398,3529,LVECt,,3529,,/3529,2
227723,ANO000000171,1,290,295,SCT000000267,SAM000181398,3550,B cell,CL:0000236,3550,,/3550,1
227724,ANO000000171,1,290,295,SCT000000267,SAM000181394,3600,cDC2,,3600,,/3600,1
227725,ANO000000171,1,290,295,SCT000000267,SAM000181394,3527,Hepatocyte,,3527,,/3527,1
227726,ANO000000171,1,290,295,SCT000000267,SAM000181394,3517,CAF,,3517,,/3517,1
227727,ANO000000171,1,290,295,SCT000000267,SAM000181387,3501,Carcinoma 1,,3501,,/3501,2
227728,ANO000000171,1,290,295,SCT000000267,SAM000181387,3613,LVEC,,3613,,/3613,19
227729,ANO000000171,1,290,295,SCT000000267,SAM000181387,3506,LSEC,,3506,,/3506,5
227730,ANO000000171,1,290,295,SCT000000267,SAM000181387,3550,B cell,CL:0000236,3550,,/3550,5
227731,ANO000000171,1,290,295,SCT000000267,SAM000181387,3551,SAM,,3551,,/3551,10
227732,ANO000000171,1,290,295,SCT000000267,SAM000181387,3600,cDC2,,3600,,/3600,12
227733,ANO000000171,1,290,295,SCT000000267,SAM000181387,3529,LVECt,,3529,,/3529,2
227734,ANO000000171,1,290,295,SCT000000267,SAM000181387,3484,vSMC,,3484,,/3484,3
227735,ANO000000171,1,290,295,SCT000000267,SAM000181387,3577,TM1,,3577,,/3577,12
227736,ANO000000171,1,290,295,SCT000000267,SAM000181387,3512,Carcinoma 2,,3512,,/3512,3
227737,ANO000000171,1,290,295,SCT000000267,SAM000181397,3551,SAM,,3551,,/3551,23
227738,ANO000000171,1,290,295,SCT000000267,SAM000181397,3600,cDC2,,3600,,/3600,9
227739,ANO000000171,1,290,295,SCT000000267,SAM000181397,3501,Carcinoma 1,,3501,,/3501,38
227740,ANO000000171,1,290,295,SCT000000267,SAM000181387,186,Kupffer cell,CL:0000091,186,,/186,11
227741,ANO000000171,1,290,295,SCT000000267,SAM000181387,3527,Hepatocyte,,3527,,/3527,2
227742,ANO000000171,1,290,295,SCT000000267,SAM000181387,3595,Stellate cell,,3595,,/3595,4
227743,ANO000000171,1,290,295,SCT000000267,SAM000181397,3577,TM1,,3577,,/3577,9
227744,ANO000000171,1,290,295,SCT000000267,SAM000181397,3561,cDC1,,3561,,/3561,1
227745,ANO000000171,1,290,295,SCT000000267,SAM000181397,3499,T cell,CL:0000084,3499,,/3499,6
227746,ANO000000171,1,290,295,SCT000000267,SAM000181397,3517,CAF,,3517,,/3517,3
227747,ANO000000171,1,290,295,SCT000000267,SAM000181397,3512,Carcinoma 2,,3512,,/3512,3
227748,ANO000000171,1,290,295,SCT000000267,SAM000181397,3550,B cell,CL:0000236,3550,,/3550,3
227749,ANO000000171,1,290,295,SCT000000267,SAM000181397,186,Kupffer cell,CL:0000091,186,,/186,3
227750,ANO000000171,1,290,295,SCT000000267,SAM000181397,3530,Proliferation,,3530,,/3530,4
227751,ANO000000171,1,290,295,SCT000000267,SAM000181354,3506,LSEC,,3506,,/3506,37
227752,ANO000000171,1,290,295,SCT000000267,SAM000181424,3613,LVEC,,3613,,/3613,17
227753,ANO000000171,1,290,295,SCT000000267,SAM000181424,186,Kupffer cell,CL:0000091,186,,/186,30
227754,ANO000000171,1,290,295,SCT000000267,SAM000181356,3506,LSEC,,3506,,/3506,34
227755,ANO000000171,1,290,295,SCT000000267,SAM000181356,3499,T cell,CL:0000084,3499,,/3499,17
227756,ANO000000171,1,290,295,SCT000000267,SAM000181356,186,Kupffer cell,CL:0000091,186,,/186,66
227757,ANO000000171,1,290,295,SCT000000267,SAM000181356,3484,vSMC,,3484,,/3484,9
227758,ANO000000171,1,290,295,SCT000000267,SAM000181356,3527,Hepatocyte,,3527,,/3527,19
227759,ANO000000171,1,290,295,SCT000000267,SAM000181356,3600,cDC2,,3600,,/3600,7
227760,ANO000000171,1,290,295,SCT000000267,SAM000181356,3512,Carcinoma 2,,3512,,/3512,5
227761,ANO000000171,1,290,295,SCT000000267,SAM000181356,3577,TM1,,3577,,/3577,6
227762,ANO000000171,1,290,295,SCT000000267,SAM000181424,3506,LSEC,,3506,,/3506,16
227763,ANO000000171,1,290,295,SCT000000267,SAM000181424,3501,Carcinoma 1,,3501,,/3501,2
227764,ANO000000171,1,290,295,SCT000000267,SAM000181424,3512,Carcinoma 2,,3512,,/3512,8
227765,ANO000000171,1,290,295,SCT000000267,SAM000181424,3529,LVECt,,3529,,/3529,4
227766,ANO000000171,1,290,295,SCT000000267,SAM000181424,3595,Stellate cell,,3595,,/3595,2
227767,ANO000000171,1,290,295,SCT000000267,SAM000181356,3613,LVEC,,3613,,/3613,52
227768,ANO000000171,1,290,295,SCT000000267,SAM000181354,186,Kupffer cell,CL:0000091,186,,/186,43
227769,ANO000000171,1,290,295,SCT000000267,SAM000181354,3613,LVEC,,3613,,/3613,39
227770,ANO000000171,1,290,295,SCT000000267,SAM000181354,3527,Hepatocyte,,3527,,/3527,30
227771,ANO000000171,1,290,295,SCT000000267,SAM000181354,3512,Carcinoma 2,,3512,,/3512,9
227772,ANO000000171,1,290,295,SCT000000267,SAM000181354,3484,vSMC,,3484,,/3484,10
227773,ANO000000171,1,290,295,SCT000000267,SAM000181354,3595,Stellate cell,,3595,,/3595,2
227774,ANO000000171,1,290,295,SCT000000267,SAM000181424,3551,SAM,,3551,,/3551,8
227775,ANO000000171,1,290,295,SCT000000267,SAM000181427,3561,cDC1,,3561,,/3561,5
227776,ANO000000171,1,290,295,SCT000000267,SAM000181427,3550,B cell,CL:0000236,3550,,/3550,1
227777,ANO000000171,1,290,295,SCT000000267,SAM000181427,3506,LSEC,,3506,,/3506,18
227778,ANO000000171,1,290,295,SCT000000267,SAM000181427,186,Kupffer cell,CL:0000091,186,,/186,12
227779,ANO000000171,1,290,295,SCT000000267,SAM000181427,3613,LVEC,,3613,,/3613,12
227780,ANO000000171,1,290,295,SCT000000267,SAM000181427,3600,cDC2,,3600,,/3600,19
227781,ANO000000171,1,290,295,SCT000000267,SAM000181427,3527,Hepatocyte,,3527,,/3527,6
227782,ANO000000171,1,290,295,SCT000000267,SAM000181427,3595,Stellate cell,,3595,,/3595,4
227783,ANO000000171,1,290,295,SCT000000267,SAM000181427,3551,SAM,,3551,,/3551,3
227784,ANO000000171,1,290,295,SCT000000267,SAM000181427,3512,Carcinoma 2,,3512,,/3512,6
227785,ANO000000171,1,290,295,SCT000000267,SAM000181427,3499,T cell,CL:0000084,3499,,/3499,4
227786,ANO000000171,1,290,295,SCT000000267,SAM000181427,3517,CAF,,3517,,/3517,1
227787,ANO000000171,1,290,295,SCT000000267,SAM000181427,3577,TM1,,3577,,/3577,1
227788,ANO000000171,1,290,295,SCT000000267,SAM000181354,3577,TM1,,3577,,/3577,4
227789,ANO000000171,1,290,295,SCT000000267,SAM000181354,1234,Pericyte,,1234,,/1234,1
227790,ANO000000171,1,290,295,SCT000000267,SAM000181354,3600,cDC2,,3600,,/3600,2
227791,ANO000000171,1,290,295,SCT000000267,SAM000181354,3501,Carcinoma 1,,3501,,/3501,3
227792,ANO000000171,1,290,295,SCT000000267,SAM000181354,3499,T cell,CL:0000084,3499,,/3499,13
227793,ANO000000171,1,290,295,SCT000000267,SAM000181354,3529,LVECt,,3529,,/3529,7
227794,ANO000000171,1,290,295,SCT000000267,SAM000181359,3551,SAM,,3551,,/3551,30
227795,ANO000000171,1,290,295,SCT000000267,SAM000181359,3550,B cell,CL:0000236,3550,,/3550,7
227796,ANO000000171,1,290,295,SCT000000267,SAM000181359,3501,Carcinoma 1,,3501,,/3501,122
227797,ANO000000171,1,290,295,SCT000000267,SAM000181359,3613,LVEC,,3613,,/3613,12
227798,ANO000000171,1,290,295,SCT000000267,SAM000181359,3499,T cell,CL:0000084,3499,,/3499,8
227799,ANO000000171,1,290,295,SCT000000267,SAM000181359,3600,cDC2,,3600,,/3600,34
227800,ANO000000171,1,290,295,SCT000000267,SAM000181359,3517,CAF,,3517,,/3517,16
227801,ANO000000171,1,290,295,SCT000000267,SAM000181359,3512,Carcinoma 2,,3512,,/3512,4
227802,ANO000000171,1,290,295,SCT000000267,SAM000181359,3529,LVECt,,3529,,/3529,4
227803,ANO000000171,1,290,295,SCT000000267,SAM000181427,3501,Carcinoma 1,,3501,,/3501,1
227804,ANO000000171,1,290,295,SCT000000267,SAM000181354,3550,B cell,CL:0000236,3550,,/3550,3
227805,ANO000000171,1,290,295,SCT000000267,SAM000181354,3551,SAM,,3551,,/3551,2
227806,ANO000000171,1,290,295,SCT000000267,SAM000181354,3561,cDC1,,3561,,/3561,2
227807,ANO000000171,1,290,295,SCT000000267,SAM000181354,3517,CAF,,3517,,/3517,1
227808,ANO000000171,1,290,295,SCT000000267,SAM000181356,3529,LVECt,,3529,,/3529,6
227809,ANO000000171,1,290,295,SCT000000267,SAM000181356,3501,Carcinoma 1,,3501,,/3501,1
227810,ANO000000171,1,290,295,SCT000000267,SAM000181356,3561,cDC1,,3561,,/3561,3
227811,ANO000000171,1,290,295,SCT000000267,SAM000181356,3595,Stellate cell,,3595,,/3595,4
227812,ANO000000171,1,290,295,SCT000000267,SAM000181422,3512,Carcinoma 2,,3512,,/3512,7
227813,ANO000000171,1,290,295,SCT000000267,SAM000181422,186,Kupffer cell,CL:0000091,186,,/186,37
227814,ANO000000171,1,290,295,SCT000000267,SAM000181422,3506,LSEC,,3506,,/3506,14
227815,ANO000000171,1,290,295,SCT000000267,SAM000181422,3613,LVEC,,3613,,/3613,19
227816,ANO000000171,1,290,295,SCT000000267,SAM000181422,3527,Hepatocyte,,3527,,/3527,39
227817,ANO000000171,1,290,295,SCT000000267,SAM000181422,3530,Proliferation,,3530,,/3530,1
227818,ANO000000171,1,290,295,SCT000000267,SAM000181422,3529,LVECt,,3529,,/3529,7
227819,ANO000000171,1,290,295,SCT000000267,SAM000181422,3499,T cell,CL:0000084,3499,,/3499,2
227820,ANO000000171,1,290,295,SCT000000267,SAM000181356,3550,B cell,CL:0000236,3550,,/3550,5
227821,ANO000000171,1,290,295,SCT000000267,SAM000181356,1234,Pericyte,,1234,,/1234,1
227822,ANO000000171,1,290,295,SCT000000267,SAM000181426,3506,LSEC,,3506,,/3506,10
227823,ANO000000171,1,290,295,SCT000000267,SAM000181426,186,Kupffer cell,CL:0000091,186,,/186,8
227824,ANO000000171,1,290,295,SCT000000267,SAM000181426,3600,cDC2,,3600,,/3600,13
227825,ANO000000171,1,290,295,SCT000000267,SAM000181426,3561,cDC1,,3561,,/3561,1
227826,ANO000000171,1,290,295,SCT000000267,SAM000181426,3613,LVEC,,3613,,/3613,10
227827,ANO000000171,1,290,295,SCT000000267,SAM000181426,3595,Stellate cell,,3595,,/3595,2
227828,ANO000000171,1,290,295,SCT000000267,SAM000181426,3551,SAM,,3551,,/3551,2
227829,ANO000000171,1,290,295,SCT000000267,SAM000181426,3550,B cell,CL:0000236,3550,,/3550,5
227830,ANO000000171,1,290,295,SCT000000267,SAM000181426,3512,Carcinoma 2,,3512,,/3512,7
227831,ANO000000171,1,290,295,SCT000000267,SAM000181426,3527,Hepatocyte,,3527,,/3527,7
227832,ANO000000171,1,290,295,SCT000000267,SAM000181426,3529,LVECt,,3529,,/3529,4
227833,ANO000000171,1,290,295,SCT000000267,SAM000181426,3499,T cell,CL:0000084,3499,,/3499,3
227834,ANO000000171,1,290,295,SCT000000267,SAM000181426,3484,vSMC,,3484,,/3484,1
227835,ANO000000171,1,290,295,SCT000000267,SAM000181427,3529,LVECt,,3529,,/3529,1
227836,ANO000000171,1,290,295,SCT000000267,SAM000181426,3577,TM1,,3577,,/3577,1
227837,ANO000000171,1,290,295,SCT000000267,SAM000181426,3530,Proliferation,,3530,,/3530,1
227838,ANO000000171,1,290,295,SCT000000267,SAM000181422,3551,SAM,,3551,,/3551,7
227839,ANO000000171,1,290,295,SCT000000267,SAM000181422,3484,vSMC,,3484,,/3484,3
227840,ANO000000171,1,290,295,SCT000000267,SAM000181422,3595,Stellate cell,,3595,,/3595,2
227841,ANO000000171,1,290,295,SCT000000267,SAM000181422,3561,cDC1,,3561,,/3561,1
227842,ANO000000171,1,290,295,SCT000000267,SAM000181422,3577,TM1,,3577,,/3577,1
227843,ANO000000171,1,290,295,SCT000000267,SAM000181358,3501,Carcinoma 1,,3501,,/3501,108
227844,ANO000000171,1,290,295,SCT000000267,SAM000181358,3517,CAF,,3517,,/3517,12
227845,ANO000000171,1,290,295,SCT000000267,SAM000181358,3577,TM1,,3577,,/3577,14
227846,ANO000000171,1,290,295,SCT000000267,SAM000181358,3613,LVEC,,3613,,/3613,15
227847,ANO000000171,1,290,295,SCT000000267,SAM000181358,3512,Carcinoma 2,,3512,,/3512,2
227848,ANO000000171,1,290,295,SCT000000267,SAM000181358,3600,cDC2,,3600,,/3600,37
227849,ANO000000171,1,290,295,SCT000000267,SAM000181358,3551,SAM,,3551,,/3551,35
227850,ANO000000171,1,290,295,SCT000000267,SAM000181358,3529,LVECt,,3529,,/3529,12
227851,ANO000000171,1,290,295,SCT000000267,SAM000181358,3595,Stellate cell,,3595,,/3595,11
227852,ANO000000171,1,290,295,SCT000000267,SAM000181358,3484,vSMC,,3484,,/3484,2
227853,ANO000000171,1,290,295,SCT000000267,SAM000181358,3499,T cell,CL:0000084,3499,,/3499,4
227854,ANO000000171,1,290,295,SCT000000267,SAM000181358,3550,B cell,CL:0000236,3550,,/3550,2
227855,ANO000000171,1,290,295,SCT000000267,SAM000181358,1234,Pericyte,,1234,,/1234,1
227856,ANO000000171,1,290,295,SCT000000267,SAM000181358,3561,cDC1,,3561,,/3561,1
227857,ANO000000171,1,290,295,SCT000000267,SAM000181358,3530,Proliferation,,3530,,/3530,4
227858,ANO000000171,1,290,295,SCT000000267,SAM000181358,3527,Hepatocyte,,3527,,/3527,2
227859,ANO000000171,1,290,295,SCT000000267,SAM000181358,186,Kupffer cell,CL:0000091,186,,/186,2
227860,ANO000000171,1,290,295,SCT000000267,SAM000181355,3484,vSMC,,3484,,/3484,9
227861,ANO000000171,1,290,295,SCT000000267,SAM000181355,3506,LSEC,,3506,,/3506,27
227862,ANO000000171,1,290,295,SCT000000267,SAM000181355,3613,LVEC,,3613,,/3613,48
227863,ANO000000171,1,290,295,SCT000000267,SAM000181355,186,Kupffer cell,CL:0000091,186,,/186,42
227864,ANO000000171,1,290,295,SCT000000267,SAM000181355,3512,Carcinoma 2,,3512,,/3512,4
227865,ANO000000171,1,290,295,SCT000000267,SAM000181355,3499,T cell,CL:0000084,3499,,/3499,18
227866,ANO000000171,1,290,295,SCT000000267,SAM000181355,3527,Hepatocyte,,3527,,/3527,31
227867,ANO000000171,1,290,295,SCT000000267,SAM000181357,3551,SAM,,3551,,/3551,3
227868,ANO000000171,1,290,295,SCT000000267,SAM000181357,1234,Pericyte,,1234,,/1234,1
227869,ANO000000171,1,290,295,SCT000000267,SAM000181357,3530,Proliferation,,3530,,/3530,4
227870,ANO000000171,1,290,295,SCT000000267,SAM000181359,186,Kupffer cell,CL:0000091,186,,/186,3
227871,ANO000000171,1,290,295,SCT000000267,SAM000181359,1234,Pericyte,,1234,,/1234,5
227872,ANO000000171,1,290,295,SCT000000267,SAM000181359,3577,TM1,,3577,,/3577,13
227873,ANO000000171,1,290,295,SCT000000267,SAM000181359,3530,Proliferation,,3530,,/3530,7
227874,ANO000000171,1,290,295,SCT000000267,SAM000181359,3595,Stellate cell,,3595,,/3595,5
227875,ANO000000171,1,290,295,SCT000000267,SAM000181359,3506,LSEC,,3506,,/3506,2
227876,ANO000000171,1,290,295,SCT000000267,SAM000181359,3484,vSMC,,3484,,/3484,1
227877,ANO000000171,1,290,295,SCT000000267,SAM000181359,3561,cDC1,,3561,,/3561,1
227878,ANO000000171,1,290,295,SCT000000267,SAM000181355,3561,cDC1,,3561,,/3561,3
227879,ANO000000171,1,290,295,SCT000000267,SAM000181355,3600,cDC2,,3600,,/3600,7
227880,ANO000000171,1,290,295,SCT000000267,SAM000181355,3501,Carcinoma 1,,3501,,/3501,5
227881,ANO000000171,1,290,295,SCT000000267,SAM000181355,3530,Proliferation,,3530,,/3530,1
227882,ANO000000171,1,290,295,SCT000000267,SAM000181355,3577,TM1,,3577,,/3577,4
227883,ANO000000171,1,290,295,SCT000000267,SAM000181355,3550,B cell,CL:0000236,3550,,/3550,7
227884,ANO000000171,1,290,295,SCT000000267,SAM000181355,3595,Stellate cell,,3595,,/3595,2
227885,ANO000000171,1,290,295,SCT000000267,SAM000181355,3551,SAM,,3551,,/3551,2
227886,ANO000000171,1,290,295,SCT000000267,SAM000181355,3529,LVECt,,3529,,/3529,6
227887,ANO000000171,1,290,295,SCT000000267,SAM000181395,3600,cDC2,,3600,,/3600,7
227888,ANO000000171,1,290,295,SCT000000267,SAM000181368,3613,LVEC,,3613,,/3613,6
227889,ANO000000171,1,290,295,SCT000000267,SAM000181368,3517,CAF,,3517,,/3517,49
227890,ANO000000171,1,290,295,SCT000000267,SAM000181368,3551,SAM,,3551,,/3551,35
227891,ANO000000171,1,290,295,SCT000000267,SAM000181368,3512,Carcinoma 2,,3512,,/3512,26
227892,ANO000000171,1,290,295,SCT000000267,SAM000181368,3527,Hepatocyte,,3527,,/3527,1
227893,ANO000000171,1,290,295,SCT000000267,SAM000181368,1234,Pericyte,,1234,,/1234,11
227894,ANO000000171,1,290,295,SCT000000267,SAM000181368,3600,cDC2,,3600,,/3600,11
227895,ANO000000171,1,290,295,SCT000000267,SAM000181368,3595,Stellate cell,,3595,,/3595,5
227896,ANO000000171,1,290,295,SCT000000267,SAM000181368,3529,LVECt,,3529,,/3529,8
227897,ANO000000171,1,290,295,SCT000000267,SAM000181368,3501,Carcinoma 1,,3501,,/3501,4
227898,ANO000000171,1,290,295,SCT000000267,SAM000181368,3506,LSEC,,3506,,/3506,1
227899,ANO000000171,1,290,295,SCT000000267,SAM000181367,3595,Stellate cell,,3595,,/3595,6
227900,ANO000000171,1,290,295,SCT000000267,SAM000181367,3529,LVECt,,3529,,/3529,4
227901,ANO000000171,1,290,295,SCT000000267,SAM000181367,3506,LSEC,,3506,,/3506,2
227902,ANO000000171,1,290,295,SCT000000267,SAM000181367,3613,LVEC,,3613,,/3613,4
227903,ANO000000171,1,290,295,SCT000000267,SAM000181367,3551,SAM,,3551,,/3551,24
227904,ANO000000171,1,290,295,SCT000000267,SAM000181367,1234,Pericyte,,1234,,/1234,6
227905,ANO000000171,1,290,295,SCT000000267,SAM000181371,3529,LVECt,,3529,,/3529,18
227906,ANO000000171,1,290,295,SCT000000267,SAM000181371,3551,SAM,,3551,,/3551,106
227907,ANO000000171,1,290,295,SCT000000267,SAM000181371,3501,Carcinoma 1,,3501,,/3501,9
227908,ANO000000171,1,290,295,SCT000000267,SAM000181371,3600,cDC2,,3600,,/3600,24
227909,ANO000000171,1,290,295,SCT000000267,SAM000181371,3512,Carcinoma 2,,3512,,/3512,32
227910,ANO000000171,1,290,295,SCT000000267,SAM000181371,3517,CAF,,3517,,/3517,74
227911,ANO000000171,1,290,295,SCT000000267,SAM000181371,3530,Proliferation,,3530,,/3530,7
227912,ANO000000171,1,290,295,SCT000000267,SAM000181371,3577,TM1,,3577,,/3577,1
227913,ANO000000171,1,290,295,SCT000000267,SAM000181368,3530,Proliferation,,3530,,/3530,1
227914,ANO000000171,1,290,295,SCT000000267,SAM000181371,3499,T cell,CL:0000084,3499,,/3499,5
227915,ANO000000171,1,290,295,SCT000000267,SAM000181371,1234,Pericyte,,1234,,/1234,31
227916,ANO000000171,1,290,295,SCT000000267,SAM000181367,3512,Carcinoma 2,,3512,,/3512,26
227917,ANO000000171,1,290,295,SCT000000267,SAM000181368,3550,B cell,CL:0000236,3550,,/3550,1
227918,ANO000000171,1,290,295,SCT000000267,SAM000181370,3517,CAF,,3517,,/3517,55
227919,ANO000000171,1,290,295,SCT000000267,SAM000181370,3613,LVEC,,3613,,/3613,5
227920,ANO000000171,1,290,295,SCT000000267,SAM000181370,1234,Pericyte,,1234,,/1234,16
227921,ANO000000171,1,290,295,SCT000000267,SAM000181370,3501,Carcinoma 1,,3501,,/3501,2
227922,ANO000000171,1,290,295,SCT000000267,SAM000181370,3600,cDC2,,3600,,/3600,10
227923,ANO000000171,1,290,295,SCT000000267,SAM000181370,3551,SAM,,3551,,/3551,58
227924,ANO000000171,1,290,295,SCT000000267,SAM000181370,3595,Stellate cell,,3595,,/3595,8
227925,ANO000000171,1,290,295,SCT000000267,SAM000181370,3530,Proliferation,,3530,,/3530,4
227926,ANO000000171,1,290,295,SCT000000267,SAM000181370,3561,cDC1,,3561,,/3561,1
227927,ANO000000171,1,290,295,SCT000000267,SAM000181370,3512,Carcinoma 2,,3512,,/3512,30
227928,ANO000000171,1,290,295,SCT000000267,SAM000181367,3517,CAF,,3517,,/3517,44
227929,ANO000000171,1,290,295,SCT000000267,SAM000181370,186,Kupffer cell,CL:0000091,186,,/186,2
227930,ANO000000171,1,290,295,SCT000000267,SAM000181367,3530,Proliferation,,3530,,/3530,5
227931,ANO000000171,1,290,295,SCT000000267,SAM000181367,3600,cDC2,,3600,,/3600,4
227932,ANO000000171,1,290,295,SCT000000267,SAM000181367,3561,cDC1,,3561,,/3561,1
227933,ANO000000171,1,290,295,SCT000000267,SAM000181367,3501,Carcinoma 1,,3501,,/3501,2
227934,ANO000000171,1,290,295,SCT000000267,SAM000181367,3484,vSMC,,3484,,/3484,1
227935,ANO000000171,1,290,295,SCT000000267,SAM000181363,3551,SAM,,3551,,/3551,5
227936,ANO000000171,1,290,295,SCT000000267,SAM000181363,3529,LVECt,,3529,,/3529,2
227937,ANO000000171,1,290,295,SCT000000267,SAM000181363,3600,cDC2,,3600,,/3600,8
227938,ANO000000171,1,290,295,SCT000000267,SAM000181363,3595,Stellate cell,,3595,,/3595,13
227939,ANO000000171,1,290,295,SCT000000267,SAM000181363,186,Kupffer cell,CL:0000091,186,,/186,6
227940,ANO000000171,1,290,295,SCT000000267,SAM000181363,3550,B cell,CL:0000236,3550,,/3550,15
227941,ANO000000171,1,290,295,SCT000000267,SAM000181363,3613,LVEC,,3613,,/3613,6
227942,ANO000000171,1,290,295,SCT000000267,SAM000181371,3550,B cell,CL:0000236,3550,,/3550,5
227943,ANO000000171,1,290,295,SCT000000267,SAM000181363,3512,Carcinoma 2,,3512,,/3512,4
227944,ANO000000171,1,290,295,SCT000000267,SAM000181363,3530,Proliferation,,3530,,/3530,4
227945,ANO000000171,1,290,295,SCT000000267,SAM000181363,3484,vSMC,,3484,,/3484,10
227946,ANO000000171,1,290,295,SCT000000267,SAM000181363,3527,Hepatocyte,,3527,,/3527,4
227947,ANO000000171,1,290,295,SCT000000267,SAM000181363,3577,TM1,,3577,,/3577,3
227948,ANO000000171,1,290,295,SCT000000267,SAM000181363,1234,Pericyte,,1234,,/1234,1
227949,ANO000000171,1,290,295,SCT000000267,SAM000181363,3499,T cell,CL:0000084,3499,,/3499,3
227950,ANO000000171,1,290,295,SCT000000267,SAM000181371,3595,Stellate cell,,3595,,/3595,8
227951,ANO000000171,1,290,295,SCT000000267,SAM000181372,3517,CAF,,3517,,/3517,65
227952,ANO000000171,1,290,295,SCT000000267,SAM000181372,3551,SAM,,3551,,/3551,62
227953,ANO000000171,1,290,295,SCT000000267,SAM000181372,1234,Pericyte,,1234,,/1234,18
227954,ANO000000171,1,290,295,SCT000000267,SAM000181372,3600,cDC2,,3600,,/3600,16
227955,ANO000000171,1,290,295,SCT000000267,SAM000181372,3484,vSMC,,3484,,/3484,2
227956,ANO000000171,1,290,295,SCT000000267,SAM000181372,3512,Carcinoma 2,,3512,,/3512,33
